Pfam_Architecture	UniProt_ID
Peptidase_C14[43:307]	tr|A0A1Z4N8U9|A0A1Z4N8U9_9CYAN
Peptidase_C14[43:307]	tr|A0A1Z4U465|A0A1Z4U465_9CYAN
Peptidase_C14[90:307]-Sel1[501:527]-Sel1[564:600]-Sel1[602:636]-Sel1[638:744]-Sel1[883:902]-Sel1[939:975]-Sel1[982:1011]-Sel1[1014:1047]-Sel1[1050:1083]-Sel1[1085:1116]	tr|A0A4Y8QNS1|A0A4Y8QNS1_9RHIZ
Peptidase_C14[90:307]-Sel1[501:527]-Sel1[564:600]-Sel1[602:636]-Sel1[638:744]-Sel1[883:902]-Sel1[939:975]-Sel1[982:1011]-Sel1[1014:1047]-Sel1[1050:1083]-Sel1[1085:1116]	tr|A0A5F0INM5|A0A5F0INM5_9RHIZ
Peptidase_C14[38:265]-Sel1[612:646]-Sel1[648:675]-Sel1[684:717]-Sel1[724:754]	tr|A0A2K9ZFT3|A0A2K9ZFT3_RHILE
Peptidase_C14[282:511]-SET[920:1127]-Rubis-subs-bind[1167:1301]	tr|A0A1Q9DNA4|A0A1Q9DNA4_SYMMI
Peptidase_C14[16:240]	tr|A0A671VVA4|A0A671VVA4_SPAAU
Peptidase_C14[38:265]-Sel1[577:598]-Sel1[620:646]-Sel1[648:676]-Sel1[684:717]-Sel1[724:754]	tr|A0A1S9GC38|A0A1S9GC38_9RHIZ
Peptidase_C14[4:222]	tr|A0A2H3P212|A0A2H3P212_9BACT
Peptidase_C14[26:244]	tr|A0A176YPF1|A0A176YPF1_9BRAD
Peptidase_C14[26:243]	tr|A0A431PA85|A0A431PA85_9BRAD
Peptidase_C14[157:349]	tr|A0A4Z2C1Y8|A0A4Z2C1Y8_9TELE
Peptidase_C14[413:666]	tr|A0A3S4R2C1|A0A3S4R2C1_9ACAR
Peptidase_C14[39:266]-Sel1[614:647]-Sel1[649:676]-Sel1[685:718]-Sel1[725:755]	tr|J0WJH7|J0WJH7_RHILT
Peptidase_C14[38:265]-Sel1[612:646]-Sel1[648:675]-Sel1[684:717]-Sel1[724:754]	tr|A0A4Q1U2G4|A0A4Q1U2G4_RHILE
Peptidase_C14[38:265]-Sel1[613:646]-Sel1[648:675]-Sel1[684:717]-Sel1[724:754]	tr|A0A154IAE4|A0A154IAE4_RHILE
Peptidase_C14[14:283]	tr|A0A6C0AY00|A0A6C0AY00_9ZZZZ
Peptidase_C14[69:175]-Peptidase_C14[523:829]	tr|A0A0K6G2X1|A0A0K6G2X1_9AGAM
Peptidase_C14[25:243]-PG_binding_1[357:403]	tr|A0A2M8ZXL1|A0A2M8ZXL1_9BRAD
Peptidase_C14[24:245]	tr|A0A441VU40|A0A441VU40_9RHIZ
Peptidase_C14[269:570]	tr|A0A160UZ68|A0A160UZ68_9BRAD
Peptidase_C14[73:298]	tr|Q6N329|Q6N329_RHOPA
Peptidase_C14[31:258]-Sel1[373:407]-Sel1[409:442]-Sel1[445:470]-Sel1[483:515]-Sel1[521:550]	tr|A0A2S9Q772|A0A2S9Q772_9RHIZ
Peptidase_C14[43:263]	tr|A0A496VGG9|A0A496VGG9_9GAMM
Peptidase_C14[44:295]	tr|A0A293MYY2|A0A293MYY2_ORNER
Peptidase_C14[26:245]-PG_binding_1[369:418]	tr|A0A6F8V299|A0A6F8V299_9BRAD
Peptidase_C14[382:636]	tr|A0A4R8ZCD9|A0A4R8ZCD9_9MICO
Peptidase_C14[19:241]	tr|A0A1E5AI38|A0A1E5AI38_9RHOB
Peptidase_C14[27:250]	tr|A0A420AHM5|A0A420AHM5_9BRAD
Peptidase_C14[25:250]	tr|A0A3A0EKF3|A0A3A0EKF3_9RHIZ
Peptidase_C14[3:252]	tr|A0A4Q5L1W4|A0A4Q5L1W4_9GAMM
Peptidase_C14[1:235]	tr|A0A539DVT9|A0A539DVT9_9GAMM
Peptidase_C14[27:250]	tr|A0A239M610|A0A239M610_9BRAD
Peptidase_C14[27:250]	tr|A0A1H6I7P3|A0A1H6I7P3_9BRAD
Peptidase_C14[30:257]	tr|A0A4S0S8Y5|A0A4S0S8Y5_9RHIZ
Peptidase_C14[38:260]	tr|A0A528X5M4|A0A528X5M4_9RHIZ
Peptidase_C14[2:216]	tr|A5HC39|A5HC39_RABIT
Peptidase_C14[25:241]	tr|A0A527V2P8|A0A527V2P8_9RHIZ
Peptidase_C14[27:252]	tr|A0A4Q4K2N0|A0A4Q4K2N0_BRAEL
Peptidase_C14[27:252]	tr|A0A6F8NIC1|A0A6F8NIC1_BRAEL
Peptidase_C14[26:249]-SnoaL_3[309:402]	tr|X5ZCC0|X5ZCC0_9RHIZ
Peptidase_C14[25:244]-PG_binding_1[359:410]	tr|A0A1M5GUC7|A0A1M5GUC7_9BRAD
Peptidase_C14[26:250]	tr|A0A439U6M8|A0A439U6M8_9RHIZ
Peptidase_C14[39:256]	tr|A0A2T2QUM8|A0A2T2QUM8_9BRAD
Peptidase_C14[382:636]	tr|A0A4R9A3H1|A0A4R9A3H1_9MICO
Peptidase_C14[30:259]	tr|A0A442MHW6|A0A442MHW6_9RHIZ
Peptidase_C14[30:259]-PG_binding_1[395:444]	tr|A0A527VAG7|A0A527VAG7_9RHIZ
Peptidase_C14[21:305]	tr|A0A286U791|A0A286U791_9AGAM
Peptidase_C14[82:246]-PNP_UDP_1[1459:1750]	tr|A0A1W2TRV2|A0A1W2TRV2_ROSNE
Peptidase_C14[24:246]	tr|A0A1G4SBK5|A0A1G4SBK5_9RHIZ
Peptidase_C14[25:244]-PG_binding_1[361:407]	tr|A0A1I3CQM3|A0A1I3CQM3_9BRAD
Peptidase_C14[38:265]-Sel1[577:598]-Sel1[613:646]-Sel1[648:678]-Sel1[684:717]-Sel1[724:754]	tr|A0A432PTI4|A0A432PTI4_9RHIZ
Peptidase_C14[166:392]	tr|T1J3Q5|T1J3Q5_STRMM
Peptidase_C14[30:257]	tr|A0A1A5J4B5|A0A1A5J4B5_RHILI
Peptidase_C14[30:257]	tr|A0A6I4AXH9|A0A6I4AXH9_9RHIZ
Peptidase_C14[4:263]	tr|K9VPH7|K9VPH7_9CYAN
Peptidase_C14[103:252]	tr|A0A5E4G5Y2|A0A5E4G5Y2_PRUDU
Peptidase_C14[22:241]-PG_binding_1[365:414]	tr|A0A4Q3FAV9|A0A4Q3FAV9_9RHIZ
Peptidase_C14[46:271]	tr|A0A4U6RW03|A0A4U6RW03_BRAEL
Peptidase_C14[150:392]	tr|A0A1X7SPV7|A0A1X7SPV7_AMPQE
Peptidase_C14[133:344]	tr|M2PA46|M2PA46_CERS8
Peptidase_C14[39:266]-Sel1[612:647]-Sel1[649:678]-Sel1[685:718]-Sel1[725:755]	tr|J0CFP2|J0CFP2_RHILT
Peptidase_C14[3:270]	tr|A0A1D9F597|A0A1D9F597_9MICC
Peptidase_C14[3:270]	tr|A0A444H8B2|A0A444H8B2_9MICC
Peptidase_C14[27:252]	tr|Q2ITL2|Q2ITL2_RHOP2
Peptidase_C14[40:257]-Sel1[378:410]-Sel1[413:447]-Sel1[449:591]-Sel1[593:663]-Sel1[665:735]-Sel1[738:772]	tr|W0SIH4|W0SIH4_9PROT
Peptidase_C14[25:305]	tr|W6TNI4|W6TNI4_9SPHI
PYRIN[10:81]-Peptidase_C14[140:364]	tr|A0A667WP83|A0A667WP83_9TELE
Peptidase_C14[249:493]	tr|A0A6F9DHT0|A0A6F9DHT0_9ASCI
Peptidase_C14[24:245]-Sel1[419:435]-Sel1[438:506]-Sel1[509:540]	tr|A0A6B2NSV1|A0A6B2NSV1_9RHOB
Peptidase_C14[30:257]-PG_binding_1[393:446]	tr|A0A1C2DVX8|A0A1C2DVX8_9RHIZ
Peptidase_C14[53:206]	tr|A0A453E842|A0A453E842_AEGTS
Peptidase_C14[15:232]-Sel1[425:494]-Sel1[496:527]	tr|A0A0F2RSR2|A0A0F2RSR2_9RHOB
Peptidase_C14[4:266]	tr|A0A5C9BPZ2|A0A5C9BPZ2_9RHOO
Peptidase_C14[26:249]-SnoaL_3[310:402]	tr|X6JYW8|X6JYW8_9RHIZ
Peptidase_C14[31:293]	tr|A0A4Q5STP6|A0A4Q5STP6_9BACT
Peptidase_C14[27:252]	tr|A0A1G9ZZR4|A0A1G9ZZR4_9BRAD
Peptidase_C14[57:231]	tr|H2YT45|H2YT45_CIOSA
Peptidase_C14[40:259]-YARHG[562:620]	tr|A0A411YZE1|A0A411YZE1_9RHOB
Peptidase_C14[25:244]-PG_binding_1[359:410]	tr|A0A1I7ITL3|A0A1I7ITL3_9BRAD
Peptidase_C14[58:285]-Sel1[609:638]-Sel1[677:710]-Sel1[716:746]-Sel1[754:782]	tr|A0A0M6YWD9|A0A0M6YWD9_9RHOB
Peptidase_C14[3:252]	tr|A0A6C1B136|A0A6C1B136_9RHOO
Peptidase_C14[23:240]-Sel1[433:502]-Sel1[504:535]	tr|A3W0T6|A3W0T6_9RHOB
Peptidase_C14[25:245]-PG_binding_1[361:410]	tr|A0A327KBR6|A0A327KBR6_9RHIZ
Peptidase_C14[39:266]-Sel1[578:610]-Sel1[613:647]-Sel1[649:676]-Sel1[685:718]-Sel1[725:755]	tr|A0A2A6KDW6|A0A2A6KDW6_9RHIZ
Peptidase_C14[14:350]	tr|F8PKD2|F8PKD2_SERL3
Peptidase_C14[26:252]-Sel1[301:369]-Sel1[371:405]	tr|B6BFS9|B6BFS9_9RHOB
Peptidase_C14[39:266]-Sel1[578:610]-Sel1[613:647]-Sel1[649:676]-Sel1[685:718]-Sel1[725:755]	tr|A0A5R9MR52|A0A5R9MR52_9RHIZ
Peptidase_C14[23:245]	tr|X6DBU1|X6DBU1_9RHIZ
Peptidase_C14[3:253]	tr|A0A522C5B0|A0A522C5B0_9BURK
Peptidase_C14[38:265]-Sel1[611:646]-Sel1[648:677]-Sel1[684:717]-Sel1[724:754]	tr|A0A5R9NSL0|A0A5R9NSL0_9RHIZ
Peptidase_C14[32:249]	tr|A0A516J471|A0A516J471_9BRAD
Peptidase_C14[25:244]-PG_binding_1[359:411]	tr|A0A6G8YV29|A0A6G8YV29_9BRAD
TPR_1[390:420]-Peptidase_C14[652:876]	tr|A0A2S9QA60|A0A2S9QA60_9RHIZ
Peptidase_C14[61:279]-TPR_8[340:346]-TPR_16[347:437]	tr|A0A1W9WPK1|A0A1W9WPK1_9DELT
Peptidase_C14[27:240]	tr|A0A4X1V2A9|A0A4X1V2A9_PIG
Peptidase_C14[27:240]	tr|F1SAN1|F1SAN1_PIG
Peptidase_C14[18:171]	tr|A0A2I4DLB1|A0A2I4DLB1_JUGRE
Peptidase_C14[48:271]-Sel1[327:396]-Sel1[398:433]	tr|A0A2P6BWD0|A0A2P6BWD0_9BACT
Peptidase_C14[26:247]	tr|A0A530BKS0|A0A530BKS0_9RHIZ
Peptidase_C14[38:265]-Sel1[613:646]-Sel1[648:678]-Sel1[684:717]-Sel1[724:754]	tr|A0A246T252|A0A246T252_9RHIZ
Peptidase_C14[41:268]-Sel1[614:649]-Sel1[651:683]-Sel1[687:720]-Sel1[727:757]	tr|A0A192M685|A0A192M685_9RHIZ
Peptidase_C14[268:568]	tr|A0A0J6KBL2|A0A0J6KBL2_9NEIS
Peptidase_C14[212:549]	tr|A0A164N3B4|A0A164N3B4_9AGAM
Peptidase_C14[269:570]	tr|A0A1L3FHE6|A0A1L3FHE6_BRAJP
Peptidase_C14[18:254]	tr|A0A0B5IF26|A0A0B5IF26_9ACTN
Peptidase_C14[3:251]	tr|A0A080M6X7|A0A080M6X7_9PROT
Peptidase_C14[3:251]	tr|A0A5S4ERC9|A0A5S4ERC9_9PROT
Peptidase_C14[27:252]	tr|A0A508TRZ4|A0A508TRZ4_9BRAD
Peptidase_C14[29:256]	tr|A0A4U7MS37|A0A4U7MS37_9RHOB
Peptidase_C14[269:570]	tr|A0A4Y9V0G0|A0A4Y9V0G0_9BRAD
Peptidase_C14[38:265]-Sel1[611:646]-Sel1[648:680]-Sel1[684:717]-Sel1[724:754]	tr|A0A2A6K1D7|A0A2A6K1D7_9RHIZ
Peptidase_C14[121:340]-PG_binding_1[464:517]	tr|A0A5C1B189|A0A5C1B189_9BRAD
Peptidase_C14[5:236]-TPR_10[660:691]	tr|Q98CE0|Q98CE0_RHILO
Peptidase_C14[5:247]	tr|A0A1V0SH21|A0A1V0SH21_9VIRU
Peptidase_C14[38:260]	tr|A0A4R9XDI4|A0A4R9XDI4_9RHIZ
Peptidase_C14[22:236]	tr|A0A6I8PFG7|A0A6I8PFG7_ORNAN
Peptidase_C14[173:393]	tr|A0A661XNG3|A0A661XNG3_9BACT
Peptidase_C14[39:266]-Sel1[612:647]-Sel1[649:681]-Sel1[685:718]-Sel1[725:755]	tr|A0A0N1MFA8|A0A0N1MFA8_9RHIZ
Peptidase_C14[65:302]	tr|A0A1W0WXT3|A0A1W0WXT3_HYPDU
Peptidase_C14[25:257]-Sel1[340:410]	tr|A0A4R5ES44|A0A4R5ES44_9RHOB
Peptidase_C14[25:251]-PG_binding_1[352:405]	tr|J3I128|J3I128_9BRAD
Peptidase_C14[46:265]-Sel1[465:498]-Sel1[500:533]-Sel1[536:568]	tr|U7G7R3|U7G7R3_9RHOB
Peptidase_C14[27:252]	tr|A0A2R4GYA2|A0A2R4GYA2_RHOPL
Peptidase_C14[58:289]	tr|A0A4Q8MNL8|A0A4Q8MNL8_9RHIZ
Peptidase_C14[25:244]	tr|A0A0E4BX08|A0A0E4BX08_9BRAD
Peptidase_C14[38:265]-Sel1[612:646]-Sel1[648:675]-Sel1[684:717]-Sel1[724:754]	tr|A0A6B3JF36|A0A6B3JF36_RHILE
Peptidase_C14[39:266]-Sel1[612:647]-Sel1[649:678]-Sel1[685:718]-Sel1[725:755]	tr|A0A3E1AYQ1|A0A3E1AYQ1_RHILT
Peptidase_C14[30:247]	tr|H0TIL3|H0TIL3_9BRAD
Peptidase_C14[39:266]-Sel1[612:647]-Sel1[649:678]-Sel1[685:718]-Sel1[725:755]	tr|A0A4Q8YTJ2|A0A4Q8YTJ2_RHILE
Peptidase_C14[138:405]	tr|A0A3S3RLX6|A0A3S3RLX6_9ACAR
Peptidase_C14[208:416]	tr|A0A182GYM4|A0A182GYM4_AEDAL
Peptidase_C14[38:265]-Sel1[612:646]-Sel1[648:675]-Sel1[684:717]-Sel1[724:754]	tr|A0A6G8X1G5|A0A6G8X1G5_RHILT
Peptidase_C14[26:249]	tr|X6ILI6|X6ILI6_9RHIZ
Peptidase_C14[27:252]	tr|A0A1G7AZS8|A0A1G7AZS8_9BRAD
Peptidase_C14[26:249]	tr|X6AHE6|X6AHE6_9RHIZ
Peptidase_C14[26:249]	tr|X6BJL1|X6BJL1_9RHIZ
Peptidase_C14[38:265]-Sel1[611:646]-Sel1[648:680]-Sel1[684:717]-Sel1[724:754]	tr|A0A4Q8Y9L3|A0A4Q8Y9L3_RHILE
Peptidase_C14[25:286]	tr|A0A2S5A2U5|A0A2S5A2U5_9SPHI
Peptidase_C14[38:265]-Sel1[612:646]-Sel1[648:675]-Sel1[684:717]-Sel1[724:754]	tr|A0A1L3ZLR4|A0A1L3ZLR4_RHILE
Peptidase_C14[36:253]	tr|A0A1N6GXU6|A0A1N6GXU6_9BRAD
Peptidase_C14[28:245]	tr|A0A1M7BEP6|A0A1M7BEP6_9BRAD
Peptidase_C14[18:230]	tr|A0A3L5TSL4|A0A3L5TSL4_MYTGA
Peptidase_C14[25:243]-PG_binding_1[365:415]	tr|A0A525KPM1|A0A525KPM1_BRASZ
Peptidase_C14[1:198]	tr|A0A0R0GQ91|A0A0R0GQ91_SOYBN
Peptidase_C14[20:243]	tr|A0A382QSY2|A0A382QSY2_9ZZZZ
Peptidase_C14[26:243]-WD40[413:439]-WD40[445:481]-WD40[501:524]-WD40[625:659]-WD40[664:701]	tr|A0A1H8LD58|A0A1H8LD58_9BRAD
Peptidase_C14[32:257]	tr|A0A1M6NX94|A0A1M6NX94_9BRAD
Peptidase_C14[382:636]	tr|A0A4V3IGW2|A0A4V3IGW2_9MICO
Peptidase_C14[26:244]-PG_binding_1[370:417]	tr|A0A0Q3M183|A0A0Q3M183_9BRAD
Peptidase_C14[30:253]	tr|X5RDD1|X5RDD1_9RHIZ
Peptidase_C14[10:274]	tr|A0A0C2KRN8|A0A0C2KRN8_9CYAN
Peptidase_C14[31:254]-Sel1[350:384]-Sel1[388:419]-Sel1[426:456]-Sel1[458:491]-Sel1[494:527]	tr|A0A1B3MF86|A0A1B3MF86_9RHIZ
Peptidase_C14[1:216]	tr|A0A1F9MPD1|A0A1F9MPD1_9DELT
Peptidase_C14[66:281]	tr|G0XQG2|G0XQG2_SPOEX
Peptidase_C14[38:260]	tr|A0A3S2IJ88|A0A3S2IJ88_9RHIZ
Peptidase_C14[31:302]	tr|A0A2H3AY15|A0A2H3AY15_9AGAR
Peptidase_C14[38:265]-Sel1[612:646]-Sel1[648:678]-Sel1[684:717]-Sel1[724:754]	tr|A0A6G8VC39|A0A6G8VC39_RHILT
Peptidase_C14[38:265]-Sel1[612:646]-Sel1[648:678]-Sel1[684:717]-Sel1[724:754]	tr|A0A179BUT3|A0A179BUT3_RHILE
Peptidase_C14[30:255]-PG_binding_1[389:443]	tr|A0A504ETN4|A0A504ETN4_9RHIZ
Peptidase_C14[29:255]	tr|A0A660MJG1|A0A660MJG1_9GAMM
Peptidase_C14[50:228]	tr|A0A3B3TID4|A0A3B3TID4_9TELE
Peptidase_C14[30:257]	tr|A0A3M9XG99|A0A3M9XG99_9RHIZ
Peptidase_C14[30:257]	tr|A0A4Q1UI18|A0A4Q1UI18_9RHIZ
Peptidase_C14[27:251]	tr|A0A0D7EHT4|A0A0D7EHT4_RHOPL
Peptidase_C14[38:265]-Sel1[612:646]-Sel1[648:675]-Sel1[684:717]-Sel1[724:754]	tr|A0A4Q8ZVH1|A0A4Q8ZVH1_RHILE
Peptidase_C14[39:266]-Sel1[578:608]-Sel1[614:647]-Sel1[649:676]-Sel1[685:718]-Sel1[725:755]	tr|A0A3E1B3J7|A0A3E1B3J7_RHILT
Peptidase_C14[19:261]	tr|A0A0L8JPA7|A0A0L8JPA7_STRVR
Peptidase_C14[3:258]	tr|A0A0F2R3F1|A0A0F2R3F1_9DELT
Peptidase_C14[32:257]	tr|A0A525JRV7|A0A525JRV7_BRASZ
Peptidase_C14[3:278]	tr|W9G3H2|W9G3H2_9MICO
Peptidase_C14[25:244]-PG_binding_1[360:408]	tr|A0A1I3S258|A0A1I3S258_9BRAD
Peptidase_C14[58:289]	tr|A0A021XC60|A0A021XC60_9RHIZ
Pkinase[79:340]-Peptidase_C14[359:601]	tr|A0A0P5FX42|A0A0P5FX42_9CRUS
Peptidase_C14[31:184]	tr|A0A2G2YJX0|A0A2G2YJX0_CAPAN
Pkinase[79:340]-Peptidase_C14[359:601]	tr|A0A0P5J4H1|A0A0P5J4H1_9CRUS
Peptidase_C14[30:258]-PG_binding_1[334:382]	tr|A0A526YWE5|A0A526YWE5_9RHIZ
Peptidase_C14[38:265]-Sel1[612:646]-Sel1[648:675]-Sel1[684:717]-Sel1[724:754]	tr|A0A6G7MUL6|A0A6G7MUL6_RHILE
Pkinase[79:341]-Peptidase_C14[360:602]	tr|A0A0P5HS29|A0A0P5HS29_9CRUS
Peptidase_C14[26:243]	tr|A0A1Q4BY25|A0A1Q4BY25_9RHIZ
Peptidase_C14[3:252]	tr|A0A6C2D2J9|A0A6C2D2J9_9RHOO
Peptidase_C14[78:297]-PG_binding_1[412:464]	tr|A0A2A6MRY7|A0A2A6MRY7_9BRAD
Peptidase_C14[78:297]-PG_binding_1[412:464]	tr|Q89L68|Q89L68_BRADU
Peptidase_C14[39:266]-Sel1[613:647]-Sel1[649:679]-Sel1[685:718]-Sel1[725:755]	tr|B6A482|B6A482_RHILW
TPR_16[31:37]-TPR_17[38:46]-TPR_1[47:53]-TPR_11[54:84]-TPR_16[85:148]-TPR_1[149:182]-TPR_16[183:211]-Peptidase_C14[261:480]	tr|A0A109Q1W7|A0A109Q1W7_9BRAD
Peptidase_C14[39:258]-PG_binding_1[382:431]	tr|A0A542BA73|A0A542BA73_9BRAD
Peptidase_C14[2:239]	tr|A0A3N9NS72|A0A3N9NS72_9BACT
Peptidase_C14[39:266]-Sel1[578:608]-Sel1[616:647]-Sel1[649:676]-Sel1[685:718]-Sel1[725:755]	tr|A0A2A6IDC7|A0A2A6IDC7_9RHIZ
Peptidase_C14[39:266]-Sel1[578:608]-Sel1[616:647]-Sel1[649:676]-Sel1[685:718]-Sel1[725:755]	tr|A0A4R0BBR6|A0A4R0BBR6_RHILV
Peptidase_C14[25:258]	tr|A0A2E3BYD4|A0A2E3BYD4_9PROT
Peptidase_C14[8:210]	tr|E9G4M2|E9G4M2_DAPPU
Peptidase_C14[1:128]	tr|B2FWR4|B2FWR4_ANOAR
Peptidase_C14[1:128]	tr|B2FWT1|B2FWT1_ANOGA
Peptidase_C14[46:265]-Sel1[465:496]-Sel1[500:531]-Sel1[536:568]	tr|A0A5D0VAI5|A0A5D0VAI5_9RHOB
Peptidase_C14[25:244]-PG_binding_1[359:410]	tr|A0A3N6PMF5|A0A3N6PMF5_9BRAD
Peptidase_C14[39:266]-Sel1[613:647]-Sel1[649:676]-Sel1[685:718]-Sel1[725:755]	tr|A0A2A6I127|A0A2A6I127_9RHIZ
Peptidase_C14[1:127]	tr|B2FWS6|B2FWS6_ANOGA
Peptidase_C14[31:258]-PG_binding_1[387:439]	tr|A0A2A3DAW0|A0A2A3DAW0_9RHIZ
Peptidase_C14[28:245]	tr|I2QJL8|I2QJL8_9BRAD
PYRIN[6:77]-Peptidase_C14[135:324]	tr|A0A151P2J1|A0A151P2J1_ALLMI
Sel1[45:79]-Sel1[81:108]-Peptidase_C14[265:476]	tr|A0A5C7V9F5|A0A5C7V9F5_9PROT
Peptidase_C14[61:277]	tr|A0A1W9WJZ2|A0A1W9WJZ2_9GAMM
Peptidase_C14[61:277]	tr|A0A496VDL9|A0A496VDL9_9GAMM
Peptidase_C14[37:263]	tr|A0A509EHK2|A0A509EHK2_9RHIZ
Peptidase_C14[31:258]-PG_binding_1[390:443]	tr|A0A3S3GSN4|A0A3S3GSN4_9RHIZ
Peptidase_C14[66:281]	tr|R4I3L3|R4I3L3_SPOLT
TPR_16[29:40]-TPR_17[41:56]-TPR_11[57:87]-TPR_16[88:149]-TPR_11[150:200]-TPR_16[201:214]-Peptidase_C14[264:483]	tr|A0A6G8TVH6|A0A6G8TVH6_9BRAD
Peptidase_C14[38:256]	tr|A0A2M8X1I5|A0A2M8X1I5_9BURK
Peptidase_C14[31:258]-PG_binding_1[390:443]	tr|A0A3S3BU07|A0A3S3BU07_9RHIZ
Peptidase_C14[53:212]	tr|K9LCP7|K9LCP7_GADMO
Peptidase_C14[33:298]	tr|A0A4Q6D8W6|A0A4Q6D8W6_9PROT
Peptidase_C14[26:243]-SH3_3[298:347]-YARHG[358:419]	tr|A0A4Y6S2Z8|A0A4Y6S2Z8_9RHOB
Peptidase_C14[1:127]	tr|B2FWS5|B2FWS5_ANOGA
Peptidase_C14[27:250]	tr|A0A1I4LB86|A0A1I4LB86_9BRAD
Peptidase_C14[27:250]	tr|A0A370R988|A0A370R988_9BRAD
Peptidase_C14[70:289]-PG_binding_1[418:468]	tr|A0A2W6YRC4|A0A2W6YRC4_9RHIZ
Peptidase_C14[58:359]	tr|A0A4Y3YN32|A0A4Y3YN32_BRAJP
Peptidase_C14[26:244]-WD40[413:439]-WD40[445:481]-WD40[501:524]-WD40[625:659]-WD40[664:701]	tr|A0A4Q1VAR4|A0A4Q1VAR4_9BRAD
Peptidase_C14[71:329]	tr|A0A165YZT7|A0A165YZT7_9AGAM
Peptidase_C14[85:321]	tr|M4XZ91|M4XZ91_CHISP
Peptidase_C14[236:514]	tr|A0A1D1VFN7|A0A1D1VFN7_RAMVA
Peptidase_C14[29:254]	tr|Q3ST56|Q3ST56_NITWN
Peptidase_C14[78:265]	tr|A0A2J8JSY1|A0A2J8JSY1_PANTR
Peptidase_C14[113:302]	tr|A0A3Q2VH96|A0A3Q2VH96_HAPBU
Peptidase_C14[124:403]	tr|A0A4U0TWN8|A0A4U0TWN8_9PEZI
Peptidase_C14[24:246]	tr|A0A1W9INM4|A0A1W9INM4_9PROT
Peptidase_C14[2:214]	tr|A0A0E4FQS5|A0A0E4FQS5_9BRAD
Peptidase_C14[68:228]	tr|Q005V0|Q005V0_FELCA
Peptidase_C14[35:258]	tr|A0A442XBD7|A0A442XBD7_9RHIZ
Peptidase_C14[35:258]	tr|A0A439JVM9|A0A439JVM9_9RHIZ
Peptidase_C14[1:127]	tr|B2FWS8|B2FWS8_ANOGA
Peptidase_C14[30:259]-PG_binding_1[396:445]	tr|A0A659WP01|A0A659WP01_9RHIZ
Peptidase_C14[42:291]	tr|A0A1Z4QWB4|A0A1Z4QWB4_9CYAN
Peptidase_C14[82:222]	tr|A0A094EUS6|A0A094EUS6_9PEZI
Peptidase_C14[30:259]-PG_binding_1[396:445]	tr|A0A442VLM9|A0A442VLM9_9RHIZ
Peptidase_C14[79:273]	tr|A0A3Q4HIY2|A0A3Q4HIY2_NEOBR
Peptidase_C14[24:245]	tr|A0A440MF72|A0A440MF72_9RHIZ
Peptidase_C14[56:221]	tr|A0A0K8VJY2|A0A0K8VJY2_BACLA
Peptidase_C14[66:287]	tr|A0A2D9VH40|A0A2D9VH40_9RHOB
Peptidase_C14[66:287]	tr|A0A291LXM1|A0A291LXM1_9RHOB
Peptidase_C14[253:531]	tr|A0A1D1V7T8|A0A1D1V7T8_RAMVA
Peptidase_C14[29:247]-PG_binding_1[362:411]	tr|A0A1Y6KFL6|A0A1Y6KFL6_9BRAD
Peptidase_C14[25:244]-PG_binding_1[360:411]	tr|A0A560KKH0|A0A560KKH0_9BRAD
Peptidase_C14[258:475]	tr|A0A2N2FII5|A0A2N2FII5_9DELT
Peptidase_C14[31:251]	tr|A0A354EG97|A0A354EG97_9DELT
Peptidase_C14[33:256]	tr|A0A668UQF3|A0A668UQF3_OREAU
Peptidase_C14[44:279]-Sel1[603:673]-Sel1[675:702]-Sel1[715:745]-Sel1[752:781]	tr|A0A4D7AW11|A0A4D7AW11_9PROT
Peptidase_C14[214:432]	tr|A0A1G3H394|A0A1G3H394_9RHOO
Peptidase_C14[214:432]	tr|A0A1G3HR04|A0A1G3HR04_9RHOO
Peptidase_C14[13:230]	tr|A0A1I7M3C4|A0A1I7M3C4_9BRAD
Peptidase_C14[25:244]-PG_binding_1[360:411]	tr|A0A4Q7TLW0|A0A4Q7TLW0_9BRAD
Peptidase_C14[41:260]-Sel1[460:493]-Sel1[495:528]-Sel1[531:563]	tr|A0A5P9BTE5|A0A5P9BTE5_9RHOB
Peptidase_C14[26:248]-TPR_19[410:456]-Sel1[460:529]-Sel1[532:559]	tr|A0A504LR98|A0A504LR98_9RHIZ
Peptidase_C14[25:249]	tr|A0A508SWR8|A0A508SWR8_9BRAD
Peptidase_C14[1:128]	tr|B2FWT0|B2FWT0_ANOGA
Peptidase_C14[34:256]-YARHG[368:444]	tr|A0A1G7EGX6|A0A1G7EGX6_9PROT
Peptidase_C14[34:312]	tr|A0A450U446|A0A450U446_9GAMM
Peptidase_C14[39:256]	tr|A0A2T2QUL0|A0A2T2QUL0_9BRAD
Peptidase_C14[27:207]	tr|A0A2K5LTE0|A0A2K5LTE0_CERAT
Peptidase_C14[32:256]	tr|A0A6G9A6X9|A0A6G9A6X9_9BRAD
Peptidase_C14[25:244]-PG_binding_1[359:410]	tr|A0A562RI86|A0A562RI86_9BRAD
Peptidase_C14[25:251]-PG_binding_1[352:405]	tr|A0A1H8G6I1|A0A1H8G6I1_9BRAD
